1	150000	39	0	420	39	70
1	150000	40	0	413	49	77
1	150000	41	0	410	44	77
1	150000	42	0	417	41	77
1	150000	43	0	414	56	58
1	150000	44	0	421	39	74
1	150000	45	1	401	45	78
1	150000	46	0	424	37	65
1	150000	47	0	400	46	71
1	150000	48	0	402	33	78
1	150000	49	0	393	41	76
1	150000	50	0	392	50	67
1	160000	1	170	66	0	0
1	160000	2	63	121	0	2
1	160000	3	36	155	1	4
1	160000	4	24	194	0	2
1	160000	5	4	209	0	1
1	160000	6	9	213	1	1
1	160000	7	7	212	4	4
1	160000	8	5	213	8	5
1	160000	9	1	218	3	5
1	160000	10	3	238	6	2
1	160000	11	1	239	9	8
1	160000	12	1	248	4	9
1	160000	13	0	250	8	9
1	160000	14	1	247	7	7
1	160000	15	0	267	6	10
1	160000	16	2	261	13	8
1	160000	17	0	271	8	5
1	160000	18	0	270	7	12
1	160000	19	1	268	15	5
1	160000	20	2	266	11	13
1	160000	21	0	268	10	17
1	160000	22	1	263	15	15
1	160000	23	1	274	15	9
1	160000	24	1	258	20	12
1	160000	25	0	278	16	12
1	160000	26	0	256	23	15
1	160000	27	0	269	18	18
1	160000	28	0	279	16	11
1	160000	29	0	268	18	13
1	160000	30	0	272	11	16
1	160000	31	0	268	16	21
1	160000	32	0	264	21	22
1	160000	33	0	264	19	22
1	160000	34	0	276	11	15
1	160000	35	0	265	18	22
1	160000	36	0	265	15	17
1	160000	37	0	274	16	25
1	160000	38	0	278	20	15
1	160000	39	0	267	16	21
1	160000	40	0	277	17	19
1	160000	41	0	267	17	24
1	160000	42	0	273	15	23
1	160000	43	0	270	16	24
1	160000	44	0	270	11	25
1	160000	45	0	277	16	20
1	160000	46	0	267	12	26
1	160000	47	0	266	19	25
1	160000	48	0	266	14	34
1	160000	49	0	272	19	23
1	160000	50	0	264	14	22
1	170000	1	406	209	4	1
1	170000	2	110	352	12	1
1	170000	3	64	417	12	1
1	170000	4	36	420	16	6
1	170000	5	14	458	21	4
1	170000	6	9	457	19	9
1	170000	7	14	449	21	11
1	170000	8	6	463	31	6
1	170000	9	4	445	40	18
1	170000	10	1	461	29	12
1	170000	11	2	468	39	16
1	170000	12	3	491	25	14
1	170000	13	1	493	32	18
1	170000	14	2	497	24	19
1	170000	15	2	472	41	22
1	170000	16	0	497	30	28
1	170000	17	5	490	39	27
1	170000	18	2	496	30	28
1	170000	19	1	499	29	29
1	170000	20	0	501	32	29
1	170000	21	0	491	42	36
1	170000	22	0	500	26	40
1	170000	23	0	531	31	26
1	170000	24	0	505	29	39
1	170000	25	1	507	35	45
1	170000	26	0	507	31	43
1	170000	27	0	510	26	42
1	170000	28	1	496	20	38
1	170000	29	0	497	35	46
1	170000	30	0	509	25	45
1	170000	31	0	500	29	44
1	170000	32	0	510	38	53
1	170000	33	0	499	34	45
1	170000	34	0	512	33	50
1	170000	35	0	515	31	56
1	170000	36	0	498	34	68
1	170000	37	1	500	27	57
1	170000	38	0	490	40	58
1	170000	39	0	513	35	48
1	170000	40	0	508	36	45
1	170000	41	0	499	29	75
1	170000	42	0	513	27	54
1	170000	43	0	501	32	59
1	170000	44	1	492	24	67
1	170000	45	0	489	29	62
1	170000	46	0	491	29	73
1	170000	47	0	497	32	70
1	170000	48	0	480	33	65
1	170000	49	0	499	24	59
1	170000	50	0	467	37	76
1	180000	1	354	155	2	1
1	180000	2	101	287	7	5
1	180000	3	49	326	6	7
1	180000	4	30	330	10	11
1	180000	5	15	355	13	15
1	180000	6	12	358	20	23
1	180000	7	5	384	14	17
1	180000	8	11	397	11	27
1	180000	9	2	405	19	29
1	180000	10	4	406	21	24
1	180000	11	5	409	21	27
1	180000	12	2	421	21	34
1	180000	13	2	425	24	31
1	180000	14	0	430	24	37
1	180000	15	2	434	26	30
1	180000	16	0	434	26	33
1	180000	17	1	440	27	28
1	180000	18	2	444	22	37
1	180000	19	1	446	26	37
1	180000	20	1	434	19	40
1	180000	21	0	428	18	49
1	180000	22	1	437	23	44
1	180000	23	0	425	28	42
1	180000	24	0	441	20	48
1	180000	25	3	435	24	48
1	180000	26	0	438	21	42
1	180000	27	0	444	23	50
1	180000	28	1	430	25	49
1	180000	29	1	453	21	47
1	180000	30	0	447	24	45
1	180000	31	0	445	28	51
1	180000	32	0	436	19	54
1	180000	33	0	443	22	60
1	180000	34	0	424	29	63
1	180000	35	2	430	27	59
1	180000	36	0	425	28	51
1	180000	37	0	438	18	59
1	180000	38	0	416	28	65
1	180000	39	1	431	26	61
1	180000	40	0	431	20	61
1	180000	41	0	417	31	71
1	180000	42	0	428	19	70
1	180000	43	0	422	23	74
1	180000	44	0	422	22	74
1	180000	45	0	427	19	64
1	180000	46	0	426	20	74
1	180000	47	0	426	26	59
1	180000	48	0	409	21	73
1	180000	49	1	416	24	61
1	180000	50	0	417	19	61
1	190000	1	460	142	1	5
1	190000	2	100	314	10	5
1	190000	3	27	367	29	6
1	190000	4	15	391	30	18
1	190000	5	8	407	30	15
1	190000	6	3	389	34	28
1	190000	7	2	408	31	24
1	190000	8	4	406	37	25
1	190000	9	2	383	43	24
1	190000	10	1	383	46	19
1	190000	11	1	388	38	29
1	190000	12	0	387	35	32
1	190000	13	1	377	49	35
1	190000	14	3	406	39	31
1	190000	15	0	385	33	36
1	190000	16	1	394	49	30
1	190000	17	1	390	49	30
1	190000	18	1	398	37	42
1	190000	19	0	374	44	42
1	190000	20	2	382	37	49
1	190000	21	0	389	38	54
1	190000	22	0	407	33	46
1	190000	23	1	403	46	46
1	190000	24	0	392	41	41
1	190000	25	0	397	40	54
1	190000	26	0	389	52	48
1	190000	27	0	395	45	51
1	190000	28	0	387	54	52
1	190000	29	0	405	38	53
1	190000	30	0	396	43	61
1	190000	31	0	398	33	64
1	190000	32	0	370	53	61
1	190000	33	1	390	55	55
1	190000	34	0	386	42	56
1	190000	35	1	382	45	64
1	190000	36	0	367	42	60
1	190000	37	0	378	54	45
1	190000	38	0	378	46	65
1	190000	39	0	380	40	58
1	190000	40	0	380	41	59
1	190000	41	0	373	48	55
1	190000	42	0	369	33	64
1	190000	43	0	359	33	66
1	190000	44	0	360	40	68
1	190000	45	0	348	51	74
1	190000	46	0	342	56	66
1	190000	47	0	348	45	61
1	190000	48	0	351	43	70
1	190000	49	0	342	45	73
1	190000	50	0	351	43	72
1	200000	1	14	13	0	1
1	200000	2	0	27	0	1
1	200000	3	1	26	0	1
1	200000	4	1	25	0	1
1	200000	5	1	23	1	1
1	200000	6	0	25	1	2
1	200000	7	0	27	0	1
1	200000	8	0	25	0	2
1	200000	9	0	24	1	2
1	200000	10	0	25	0	2
1	200000	11	0	25	0	2
1	200000	12	1	24	0	2
1	200000	13	0	25	0	2
1	200000	14	0	23	1	2
1	200000	15	0	24	2	0
1	200000	16	0	24	0	1
1	200000	17	0	24	0	2
1	200000	18	0	24	0	1
1	200000	19	0	24	0	2
1	200000	20	0	22	1	2
1	200000	21	0	23	1	1
1	200000	22	0	21	1	2
1	200000	23	0	22	1	0
1	200000	24	0	22	1	0
1	200000	25	0	21	1	1
1	200000	26	0	22	1	0
1	200000	27	0	21	2	0
1	200000	28	0	20	1	2
1	200000	29	0	22	0	1
1	200000	30	0	18	1	3
1	200000	31	0	22	0	1
1	200000	32	0	21	0	1
1	200000	33	0	20	1	1
1	200000	34	0	22	0	0
1	200000	35	0	20	0	2
1	200000	36	0	20	1	0
1	200000	37	0	21	0	0
1	200000	38	0	19	0	2
1	200000	39	0	19	0	2
1	200000	40	0	19	0	2
1	200000	41	0	20	1	0
1	200000	42	0	18	1	2
1	200000	43	0	18	0	2
1	200000	44	0	18	2	1
1	200000	45	0	20	0	1
1	200000	46	0	20	0	1
1	200000	47	0	20	0	1
1	200000	48	0	21	0	0
1	200000	49	0	18	3	0
1	200000	50	0	20	1	0
1	210000	1	459	179	5	5
1	210000	2	118	329	21	13
1	210000	3	19	384	43	21
1	210000	4	18	385	44	20
1	210000	5	6	387	51	24
1	210000	6	3	388	48	36
1	210000	7	8	409	53	31
1	210000	8	2	397	47	43
1	210000	9	8	420	52	36
1	210000	10	4	427	54	51
1	210000	11	3	423	45	50
1	210000	12	1	442	41	52
1	210000	13	1	437	52	42
1	210000	14	2	415	65	51
1	210000	15	0	438	48	55
1	210000	16	0	437	53	50
1	210000	17	1	432	41	72
1	210000	18	1	427	45	54
1	210000	19	1	431	50	69
1	210000	20	1	426	46	66
1	210000	21	0	431	67	60
1	210000	22	3	408	52	65
1	210000	23	1	417	53	63
1	210000	24	1	407	37	69
1	210000	25	1	423	47	72
1	210000	26	0	420	41	75
1	210000	27	0	422	49	65
1	210000	28	1	394	57	69
1	210000	29	0	401	51	75
1	210000	30	0	393	58	66
1	210000	31	0	374	58	84
1	210000	32	0	377	52	83
1	210000	33	0	386	50	67
1	210000	34	0	385	49	79
1	210000	35	0	367	42	85
1	210000	36	0	384	38	76
1	210000	37	0	365	42	78
1	210000	38	0	362	43	78
1	210000	39	0	371	39	68
1	210000	40	0	359	35	80
1	210000	41	0	358	27	87
1	210000	42	0	358	29	85
1	210000	43	1	326	43	93
1	210000	44	0	354	32	87
1	210000	45	0	326	39	90
1	210000	46	0	326	35	85
1	210000	47	0	325	33	77
1	210000	48	0	334	38	77
1	210000	49	0	311	38	88
1	210000	50	0	302	38	85
1	220000	1	271	83	0	1
1	220000	2	47	241	2	1
1	220000	3	19	254	5	3
1	220000	4	10	258	10	3
1	220000	5	9	271	13	4
1	220000	6	2	262	19	5
1	220000	7	3	266	18	9
1	220000	8	2	275	23	8
1	220000	9	1	262	17	12
1	220000	10	0	266	20	20
1	220000	11	0	257	29	21
1	220000	12	0	279	25	14
1	220000	13	0	281	24	14
1	220000	14	1	274	26	18
1	220000	15	0	267	34	14
1	220000	16	1	274	26	15
1	220000	17	0	268	30	20
1	220000	18	0	266	29	30
1	220000	19	0	278	32	24
1	220000	20	0	254	30	28
1	220000	21	1	269	29	30
1	220000	22	0	263	27	26
1	220000	23	0	264	26	34
1	220000	24	0	268	25	23
1	220000	25	0	262	31	24
1	220000	26	1	244	35	28
1	220000	27	0	254	31	33
1	220000	28	0	252	27	29
1	220000	29	0	250	40	31
1	220000	30	0	253	24	38
1	220000	31	0	247	27	37
1	220000	32	0	249	31	34
1	220000	33	0	241	31	43
1	220000	34	0	250	30	34
1	220000	35	0	237	34	45
1	220000	36	0	251	26	41
1	220000	37	0	241	32	35
1	220000	38	0	245	28	42
1	220000	39	0	242	28	37
1	220000	40	0	227	27	51
1	220000	41	0	236	29	31
1	220000	42	0	237	33	35
1	220000	43	0	236	21	44
1	220000	44	0	235	26	41
1	220000	45	0	231	27	45
1	220000	46	0	223	32	49
1	220000	47	0	230	27	47
1	220000	48	0	224	30	42
1	220000	49	0	223	35	47
1	220000	50	0	229	22	50
1	230000	1	142	121	0	9
1	230000	2	50	171	4	5
1	230000	3	24	197	6	10
1	230000	4	12	223	3	12
1	230000	5	5	223	6	10
1	230000	6	5	245	6	7
1	230000	7	5	232	8	12
1	230000	8	8	230	10	12
1	230000	9	5	236	8	20
1	230000	10	3	238	11	23
1	230000	11	4	239	6	17
1	230000	12	3	245	7	18
1	230000	13	2	247	10	22
1	230000	14	1	238	16	25
1	230000	15	0	243	14	23
1	230000	16	0	239	13	18
1	230000	17	1	246	8	25
1	230000	18	1	235	9	27
1	230000	19	3	227	17	24
1	230000	20	2	241	14	26
1	230000	21	1	224	21	33
1	230000	22	1	219	20	31
1	230000	23	0	216	16	39
1	230000	24	0	231	15	28
1	230000	25	0	217	12	31
1	230000	26	1	220	13	26
1	230000	27	0	219	9	37
1	230000	28	1	211	11	38
1	230000	29	0	214	12	37
1	230000	30	0	214	10	28
1	230000	31	1	211	12	34
1	230000	32	0	205	18	31
1	230000	33	1	211	16	32
1	230000	34	0	200	14	42
1	230000	35	1	195	13	45
1	230000	36	0	179	20	48
1	230000	37	1	191	15	39
1	230000	38	0	197	10	43
1	230000	39	0	189	20	43
1	230000	40	0	191	13	41
1	230000	41	0	189	14	44
1	230000	42	0	189	19	39
1	230000	43	0	174	23	43
1	230000	44	0	185	17	41
1	230000	45	0	174	11	53
1	230000	46	0	177	13	45
1	230000	47	0	177	20	42
1	230000	48	0	184	12	42
1	230000	49	0	178	13	45
1	230000	50	0	163	16	48
1	240000	1	237	91	1	2
1	240000	2	68	187	2	4
1	240000	3	30	232	4	3
1	240000	4	16	250	8	5
1	240000	5	5	257	7	4
1	240000	6	8	276	10	3
1	240000	7	6	297	6	6
1	240000	8	3	291	12	7
1	240000	9	2	297	17	8
1	240000	10	2	299	12	12
1	240000	11	4	308	18	9
1	240000	12	1	309	20	12
1	240000	13	5	287	23	18
1	240000	14	0	296	28	8
1	240000	15	2	297	19	25
1	240000	16	1	299	22	22
1	240000	17	0	302	26	21
1	240000	18	1	312	23	19
1	240000	19	0	302	23	22
1	240000	20	1	298	20	31
1	240000	21	1	302	23	20
1	240000	22	2	310	21	20
1	240000	23	0	317	18	33
1	240000	24	0	294	29	28
1	240000	25	0	304	25	32
1	240000	26	0	290	27	43
1	240000	27	1	305	24	36
1	240000	28	0	307	20	31
1	240000	29	0	296	28	36
1	240000	30	0	298	25	42
1	240000	31	1	276	28	51
1	240000	32	0	289	26	40
1	240000	33	0	287	27	42
1	240000	34	0	287	18	43
1	240000	35	0	291	24	40
1	240000	36	0	293	19	45
1	240000	37	0	286	28	30
1	240000	38	0	270	27	48
1	240000	39	0	277	20	56
1	240000	40	0	269	24	56
1	240000	41	0	276	19	51
1	240000	42	0	265	25	44
1	240000	43	0	260	28	51
1	240000	44	0	282	19	37
1	240000	45	0	264	16	58
1	240000	46	1	256	24	48
1	240000	47	0	271	26	46
1	240000	48	0	266	13	58
1	240000	49	0	253	14	64
1	240000	50	0	261	21	53
1	250000	1	137	33	1	0
1	250000	2	28	93	1	1
1	250000	3	9	116	4	1
1	250000	4	0	140	9	1
1	250000	5	4	134	10	3
1	250000	6	0	144	13	2
1	250000	7	2	146	12	3
1	250000	8	0	139	12	6
1	250000	9	0	153	12	9
1	250000	10	0	150	14	5
1	250000	11	1	151	10	8
1	250000	12	0	151	12	3
1	250000	13	0	140	15	11
1	250000	14	0	146	12	8
1	250000	15	0	146	9	10
1	250000	16	0	149	14	7
1	250000	17	0	146	12	12
1	250000	18	0	141	17	7
1	250000	19	0	146	16	8
1	250000	20	0	139	17	11
1	250000	21	0	139	11	16
1	250000	22	0	154	12	7
1	250000	23	0	146	11	10
1	250000	24	0	147	14	15
1	250000	25	0	150	9	12
1	250000	26	0	149	10	12
1	250000	27	0	144	9	13
1	250000	28	0	139	14	15
1	250000	29	0	140	16	17
1	250000	30	0	140	12	15
1	250000	31	0	145	13	12
1	250000	32	0	139	14	19
1	250000	33	0	145	10	20
1	250000	34	0	148	8	16
1	250000	35	0	150	8	13
1	250000	36	0	141	9	18
1	250000	37	0	139	14	15
1	250000	38	0	139	13	19
1	250000	39	0	142	10	19
1	250000	40	0	144	7	19
1	250000	41	1	139	12	20
1	250000	42	0	143	7	13
1	250000	43	0	132	13	26
1	250000	44	0	137	7	26
1	250000	45	0	143	9	17
1	250000	46	0	140	8	17
1	250000	47	0	136	6	23
1	250000	48	0	135	12	14
1	250000	49	0	130	11	23
1	250000	50	0	128	15	19
1	260000	1	231	97	5	1
1	260000	2	38	200	18	6
1	260000	3	28	231	22	11
1	260000	4	9	243	19	13
1	260000	5	6	238	26	20
1	260000	6	6	246	27	10
1	260000	7	1	236	24	22
1	260000	8	4	236	25	18
1	260000	9	2	240	27	26
1	260000	10	0	241	27	25
1	260000	11	1	248	18	31
1	260000	12	0	257	29	15
1	260000	13	0	248	27	30
1	260000	14	0	257	25	24
1	260000	15	1	260	29	26
1	260000	16	0	246	22	33
1	260000	17	0	261	24	26
1	260000	18	0	258	20	26
1	260000	19	0	245	23	34
1	260000	20	2	254	18	32
1	260000	21	0	251	25	29
1	260000	22	0	238	28	33
1	260000	23	1	239	13	36
1	260000	24	0	228	19	40
1	260000	25	0	219	20	40
1	260000	26	0	221	21	37
1	260000	27	0	212	26	44
1	260000	28	0	217	21	38
1	260000	29	1	222	23	33
1	260000	30	0	211	18	44
1	260000	31	0	218	17	37
1	260000	32	0	221	14	34
1	260000	33	0	204	19	44
1	260000	34	0	209	15	46
1	260000	35	0	208	15	43
1	260000	36	0	207	21	36
1	260000	37	0	202	24	33
1	260000	38	0	195	26	40
1	260000	39	0	196	21	40
1	260000	40	0	201	13	45
1	260000	41	0	178	22	57
1	260000	42	0	198	19	36
1	260000	43	0	186	18	43
1	260000	44	0	190	11	47
1	260000	45	0	188	16	41
1	260000	46	0	182	14	48
1	260000	47	0	172	15	56
1	260000	48	0	183	11	51
1	260000	49	0	170	13	52
1	260000	50	0	164	18	54
1	270000	1	47	10	0	0
1	270000	2	7	43	1	1
1	270000	3	1	38	1	1
1	270000	4	0	37	5	0
1	270000	5	0	46	2	0
1	270000	6	0	44	4	0
1	270000	7	0	46	5	1
1	270000	8	1	51	1	0
1	270000	9	0	51	2	0
1	270000	10	0	48	6	0
1	270000	11	0	50	3	2
1	270000	12	0	49	4	2
1	270000	13	0	47	5	2
1	270000	14	0	49	5	0
1	270000	15	0	48	5	0
1	270000	16	0	50	5	1
1	270000	17	0	51	0	2
1	270000	18	0	50	3	0
1	270000	19	0	49	5	0
1	270000	20	0	49	4	3
1	270000	21	0	51	3	1
1	270000	22	0	52	2	0
1	270000	23	0	51	3	1
1	270000	24	0	50	2	1
1	270000	25	0	48	6	2
1	270000	26	0	53	2	0
1	270000	27	0	51	3	0
1	270000	28	0	47	6	2
1	270000	29	0	50	4	1
1	270000	30	0	50	3	1
1	270000	31	0	52	2	2
1	270000	32	0	47	5	3
1	270000	33	0	47	4	4
1	270000	34	0	51	3	2
1	270000	35	0	48	6	1
1	270000	36	0	52	3	1
1	270000	37	0	50	2	2
1	270000	38	0	49	6	0
1	270000	39	0	55	0	1
1	270000	40	0	50	2	3
1	270000	41	0	50	2	3
1	270000	42	0	51	2	3
1	270000	43	0	48	3	3
1	270000	44	0	52	2	2
1	270000	45	0	54	1	1
1	270000	46	0	53	1	2
1	270000	47	0	46	4	6
1	270000	48	0	53	2	1
1	270000	49	0	49	4	2
1	270000	50	0	50	3	3
1	280000	1	89	15	0	0
1	280000	2	14	40	0	0
1	280000	3	4	72	0	0
1	280000	4	0	81	0	0
1	280000	5	1	83	2	1
1	280000	6	0	97	1	1
1	280000	7	0	86	4	0
1	280000	8	0	93	3	1
1	280000	9	1	88	2	3
1	280000	10	0	93	4	0
1	280000	11	0	100	1	1
1	280000	12	1	97	3	0
1	280000	13	0	99	5	1
1	280000	14	0	95	3	1
1	280000	15	0	103	1	1
1	280000	16	0	93	5	0
1	280000	17	0	99	2	1
1	280000	18	0	100	1	2
1	280000	19	0	95	5	1
1	280000	20	0	94	4	5
1	280000	21	0	99	7	1
1	280000	22	0	101	2	4
1	280000	23	0	100	1	6
1	280000	24	0	95	6	4
1	280000	25	1	99	8	1
1	280000	26	0	97	3	6
1	280000	27	0	98	6	2
1	280000	28	1	98	4	4
1	280000	29	0	97	6	3
1	280000	30	0	98	6	5
1	280000	31	0	96	5	8
1	280000	32	0	99	2	8
1	280000	33	0	101	4	5
