1	170000	44	0	501	35	61
1	170000	45	1	512	25	67
1	170000	46	1	511	31	58
1	170000	47	0	489	22	74
1	170000	48	0	483	23	77
1	170000	49	0	479	34	76
1	170000	50	0	484	39	64
1	180000	1	356	152	2	1
1	180000	2	98	284	7	5
1	180000	3	48	324	7	7
1	180000	4	35	330	10	11
1	180000	5	12	349	11	16
1	180000	6	12	369	21	27
1	180000	7	6	387	14	19
1	180000	8	11	393	12	23
1	180000	9	3	392	19	31
1	180000	10	1	407	17	23
1	180000	11	3	417	23	22
1	180000	12	3	420	19	34
1	180000	13	4	422	24	34
1	180000	14	1	431	22	27
1	180000	15	1	418	30	30
1	180000	16	2	419	22	34
1	180000	17	0	450	21	30
1	180000	18	2	434	24	32
1	180000	19	1	432	25	31
1	180000	20	0	416	20	42
1	180000	21	0	405	24	48
1	180000	22	3	437	31	36
1	180000	23	2	418	21	43
1	180000	24	0	424	25	56
1	180000	25	0	439	17	52
1	180000	26	0	440	24	47
1	180000	27	0	438	29	51
1	180000	28	1	439	21	48
1	180000	29	0	426	16	54
1	180000	30	0	430	30	51
1	180000	31	0	449	23	42
1	180000	32	0	441	15	64
1	180000	33	0	442	26	50
1	180000	34	1	426	28	68
1	180000	35	0	426	27	60
1	180000	36	1	430	28	54
1	180000	37	0	421	26	63
1	180000	38	0	422	25	60
1	180000	39	1	431	22	71
1	180000	40	0	433	23	61
1	180000	41	0	426	20	58
1	180000	42	0	411	22	76
1	180000	43	0	412	28	69
1	180000	44	0	411	23	66
1	180000	45	0	411	25	77
1	180000	46	0	418	18	83
1	180000	47	0	417	20	74
1	180000	48	0	423	14	64
1	180000	49	0	414	23	63
1	180000	50	0	413	24	70
1	190000	1	460	140	1	6
1	190000	2	98	312	9	6
1	190000	3	30	367	29	4
1	190000	4	12	393	34	14
1	190000	5	6	404	28	23
1	190000	6	8	411	32	20
1	190000	7	4	398	35	25
1	190000	8	1	405	41	22
1	190000	9	1	383	48	26
1	190000	10	0	391	39	24
1	190000	11	1	383	41	29
1	190000	12	1	396	28	30
1	190000	13	1	388	46	28
1	190000	14	2	399	31	35
1	190000	15	1	397	36	24
1	190000	16	1	389	37	30
1	190000	17	1	381	54	40
1	190000	18	1	390	43	42
1	190000	19	0	380	41	46
1	190000	20	0	392	43	43
1	190000	21	0	392	34	53
1	190000	22	1	420	32	42
1	190000	23	0	408	43	42
1	190000	24	0	378	50	48
1	190000	25	0	391	45	55
1	190000	26	0	390	50	43
1	190000	27	0	376	42	61
1	190000	28	2	383	50	64
1	190000	29	0	418	30	48
1	190000	30	0	388	41	71
1	190000	31	0	379	52	56
1	190000	32	0	380	60	56
1	190000	33	0	367	48	61
1	190000	34	1	376	47	68
1	190000	35	1	388	37	61
1	190000	36	0	387	31	59
1	190000	37	0	376	51	49
1	190000	38	0	384	42	63
1	190000	39	0	361	55	62
1	190000	40	0	364	45	63
1	190000	41	0	363	43	66
1	190000	42	0	369	39	53
1	190000	43	0	362	42	69
1	190000	44	0	378	39	55
1	190000	45	0	357	44	64
1	190000	46	0	349	42	68
1	190000	47	0	354	52	66
1	190000	48	0	342	37	76
1	190000	49	0	349	48	58
1	190000	50	0	339	54	68
1	200000	1	14	13	0	1
1	200000	2	0	26	0	2
1	200000	3	0	27	0	0
1	200000	4	2	25	0	1
1	200000	5	0	25	1	1
1	200000	6	0	26	1	1
1	200000	7	1	24	0	2
1	200000	8	0	24	0	2
1	200000	9	0	24	1	2
1	200000	10	0	26	0	1
1	200000	11	1	26	0	0
1	200000	12	0	27	0	0
1	200000	13	0	24	0	3
1	200000	14	0	24	1	1
1	200000	15	0	24	2	0
1	200000	16	0	21	0	5
1	200000	17	0	26	0	0
1	200000	18	0	20	0	5
1	200000	19	0	23	0	3
1	200000	20	0	22	1	2
1	200000	21	0	23	1	1
1	200000	22	0	23	1	0
1	200000	23	0	23	1	0
1	200000	24	0	22	1	0
1	200000	25	0	21	1	1
1	200000	26	0	22	1	0
1	200000	27	0	21	2	0
1	200000	28	0	21	1	1
1	200000	29	0	22	0	1
1	200000	30	0	19	1	2
1	200000	31	0	22	0	1
1	200000	32	0	21	0	1
1	200000	33	0	21	1	0
1	200000	34	0	19	0	3
1	200000	35	0	22	0	0
1	200000	36	0	18	1	2
1	200000	37	0	20	0	1
1	200000	38	1	20	0	0
1	200000	39	0	20	0	1
1	200000	40	0	20	0	1
1	200000	41	0	19	1	1
1	200000	42	0	20	1	0
1	200000	43	0	20	0	1
1	200000	44	0	17	2	2
1	200000	45	0	20	0	1
1	200000	46	0	19	0	2
1	200000	47	0	20	0	1
1	200000	48	0	17	2	2
1	200000	49	0	18	2	1
1	200000	50	0	20	0	1
1	210000	1	455	180	5	5
1	210000	2	123	321	25	11
1	210000	3	22	377	44	21
1	210000	4	14	394	43	18
1	210000	5	7	391	49	29
1	210000	6	0	406	46	32
1	210000	7	5	409	52	36
1	210000	8	4	393	54	43
1	210000	9	4	427	45	46
1	210000	10	9	413	45	46
1	210000	11	3	432	57	43
1	210000	12	1	447	46	50
1	210000	13	3	428	61	47
1	210000	14	0	428	56	48
1	210000	15	1	417	54	56
1	210000	16	1	422	44	60
1	210000	17	2	447	51	52
1	210000	18	2	440	50	51
1	210000	19	0	442	42	58
1	210000	20	0	432	53	60
1	210000	21	1	422	53	70
1	210000	22	2	417	52	61
1	210000	23	0	413	58	71
1	210000	24	1	430	44	70
1	210000	25	2	407	43	69
1	210000	26	0	405	42	76
1	210000	27	0	400	55	79
1	210000	28	0	405	54	64
1	210000	29	0	392	44	81
1	210000	30	1	391	47	71
1	210000	31	1	388	37	88
1	210000	32	0	375	57	75
1	210000	33	0	377	51	84
1	210000	34	0	381	41	82
1	210000	35	0	376	40	82
1	210000	36	0	391	37	67
1	210000	37	0	367	44	73
1	210000	38	0	381	46	68
1	210000	39	0	362	45	77
1	210000	40	0	352	42	83
1	210000	41	0	340	31	94
1	210000	42	0	359	32	79
1	210000	43	0	351	33	79
1	210000	44	0	332	46	80
1	210000	45	0	337	38	82
1	210000	46	0	328	39	87
1	210000	47	0	338	30	77
1	210000	48	0	326	31	81
1	210000	49	0	324	33	82
1	210000	50	0	310	47	79
1	220000	1	271	84	0	1
1	220000	2	48	242	2	1
1	220000	3	16	253	6	2
1	220000	4	13	253	9	3
1	220000	5	7	273	12	9
1	220000	6	4	258	20	6
1	220000	7	2	266	18	7
1	220000	8	1	271	21	10
1	220000	9	2	262	17	10
1	220000	10	0	264	23	13
1	220000	11	0	252	30	23
1	220000	12	0	275	24	15
1	220000	13	0	277	23	14
1	220000	14	1	276	23	18
1	220000	15	0	274	33	13
1	220000	16	2	272	29	18
1	220000	17	0	266	30	24
1	220000	18	0	266	26	25
1	220000	19	0	268	36	29
1	220000	20	0	269	27	21
1	220000	21	0	259	32	28
1	220000	22	0	281	20	29
1	220000	23	0	260	29	32
1	220000	24	1	263	31	24
1	220000	25	0	279	22	18
1	220000	26	0	257	30	35
1	220000	27	0	249	33	39
1	220000	28	0	248	34	26
1	220000	29	0	248	27	39
1	220000	30	0	246	29	27
1	220000	31	0	258	27	29
1	220000	32	0	249	31	34
1	220000	33	0	249	30	32
1	220000	34	0	242	26	40
1	220000	35	0	249	27	38
1	220000	36	0	239	36	41
1	220000	37	0	233	38	38
1	220000	38	0	241	33	37
1	220000	39	0	241	29	39
1	220000	40	0	227	35	43
1	220000	41	0	243	27	40
1	220000	42	0	236	38	36
1	220000	43	0	247	18	40
1	220000	44	0	242	23	42
1	220000	45	0	232	18	51
1	220000	46	0	240	27	37
1	220000	47	0	214	37	51
1	220000	48	0	225	28	48
1	220000	49	0	225	30	45
1	220000	50	0	222	30	54
1	230000	1	141	126	2	8
1	230000	2	51	170	3	7
1	230000	3	23	196	6	10
1	230000	4	11	213	5	12
1	230000	5	12	226	3	8
1	230000	6	4	237	5	11
1	230000	7	4	236	8	9
1	230000	8	8	242	6	19
1	230000	9	5	226	9	24
1	230000	10	0	253	7	21
1	230000	11	4	237	13	18
1	230000	12	2	243	9	20
1	230000	13	1	253	11	20
1	230000	14	1	242	14	20
1	230000	15	0	232	14	23
1	230000	16	1	241	9	29
1	230000	17	2	241	13	26
1	230000	18	1	238	12	27
1	230000	19	1	237	14	25
1	230000	20	1	228	14	32
1	230000	21	1	230	11	27
1	230000	22	0	229	14	29
1	230000	23	0	222	19	32
1	230000	24	1	227	15	28
1	230000	25	2	224	20	21
1	230000	26	0	217	16	32
1	230000	27	0	219	8	32
1	230000	28	1	210	12	40
1	230000	29	0	218	16	31
1	230000	30	1	218	9	29
1	230000	31	0	204	15	34
1	230000	32	0	215	13	33
1	230000	33	1	197	23	36
1	230000	34	0	193	11	51
1	230000	35	1	197	12	43
1	230000	36	1	192	17	46
1	230000	37	0	194	15	36
1	230000	38	0	191	16	42
1	230000	39	0	187	17	41
1	230000	40	0	191	13	44
1	230000	41	0	186	18	45
1	230000	42	2	180	20	45
1	230000	43	0	181	16	45
1	230000	44	0	188	12	38
1	230000	45	0	179	10	48
1	230000	46	0	169	19	47
1	230000	47	0	162	20	48
1	230000	48	0	180	16	40
1	230000	49	0	172	13	49
1	230000	50	0	174	10	46
1	240000	1	236	92	1	3
1	240000	2	69	189	3	2
1	240000	3	28	235	2	4
1	240000	4	16	245	9	6
1	240000	5	7	258	6	1
1	240000	6	9	273	11	7
1	240000	7	5	293	7	8
1	240000	8	1	292	11	5
1	240000	9	3	286	16	11
1	240000	10	3	294	16	10
1	240000	11	2	305	13	10
1	240000	12	2	302	20	11
1	240000	13	1	291	26	13
1	240000	14	1	308	19	16
1	240000	15	1	302	30	22
1	240000	16	3	303	25	18
1	240000	17	0	298	22	21
1	240000	18	2	300	20	27
1	240000	19	0	301	25	28
1	240000	20	1	302	22	28
1	240000	21	1	302	20	22
1	240000	22	3	310	24	18
1	240000	23	0	299	28	27
1	240000	24	0	297	29	26
1	240000	25	1	297	24	29
1	240000	26	0	292	23	39
1	240000	27	0	298	30	28
1	240000	28	1	315	16	39
1	240000	29	0	290	29	42
1	240000	30	1	288	32	46
1	240000	31	0	301	14	42
1	240000	32	0	289	24	36
1	240000	33	0	292	23	45
1	240000	34	0	286	23	47
1	240000	35	0	291	23	39
1	240000	36	0	294	20	46
1	240000	37	0	290	17	42
1	240000	38	0	277	29	41
1	240000	39	0	274	29	54
1	240000	40	0	272	23	42
1	240000	41	0	280	23	43
1	240000	42	0	273	13	48
1	240000	43	0	259	30	48
1	240000	44	0	277	21	48
1	240000	45	0	269	20	51
1	240000	46	0	265	23	51
1	240000	47	0	253	19	61
1	240000	48	1	259	22	55
1	240000	49	0	254	22	57
1	240000	50	0	265	15	54
1	250000	1	137	33	1	0
1	250000	2	27	93	1	1
1	250000	3	9	118	5	0
1	250000	4	1	135	8	3
1	250000	5	4	134	11	2
1	250000	6	1	142	14	3
1	250000	7	1	150	9	2
1	250000	8	0	141	13	4
1	250000	9	0	152	12	9
1	250000	10	1	148	13	6
1	250000	11	0	148	13	9
1	250000	12	0	159	9	2
1	250000	13	0	142	16	7
1	250000	14	0	139	14	11
1	250000	15	0	146	10	10
1	250000	16	0	149	16	3
1	250000	17	0	145	9	13
1	250000	18	0	137	22	14
1	250000	19	0	151	11	11
1	250000	20	0	137	17	9
1	250000	21	0	147	9	9
1	250000	22	0	145	18	12
1	250000	23	0	140	16	9
1	250000	24	0	159	8	10
1	250000	25	0	146	16	13
1	250000	26	0	144	12	15
1	250000	27	0	149	8	13
1	250000	28	0	145	12	15
1	250000	29	0	144	15	11
1	250000	30	0	148	8	15
1	250000	31	0	142	10	17
1	250000	32	0	138	15	23
1	250000	33	0	143	7	17
1	250000	34	0	146	12	17
1	250000	35	0	144	12	14
1	250000	36	0	144	11	15
1	250000	37	0	138	10	20
1	250000	38	0	141	9	19
1	250000	39	0	145	11	16
1	250000	40	0	142	13	18
1	250000	41	1	144	8	16
1	250000	42	0	138	12	21
1	250000	43	0	140	12	18
1	250000	44	0	146	9	15
1	250000	45	0	144	5	18
1	250000	46	0	149	8	14
1	250000	47	0	129	9	26
1	250000	48	0	124	9	29
1	250000	49	0	128	12	22
1	250000	50	0	134	13	18
1	260000	1	232	97	5	1
1	260000	2	39	200	17	6
1	260000	3	25	234	21	12
1	260000	4	8	247	19	13
1	260000	5	7	238	27	18
1	260000	6	7	241	26	15
1	260000	7	1	248	23	23
1	260000	8	4	230	23	22
1	260000	9	1	245	28	23
1	260000	10	1	256	19	22
1	260000	11	1	249	19	26
1	260000	12	0	255	31	22
1	260000	13	1	245	25	28
1	260000	14	0	252	27	32
1	260000	15	1	252	28	30
1	260000	16	1	252	18	30
1	260000	17	0	247	23	26
1	260000	18	0	262	17	29
1	260000	19	0	250	26	31
1	260000	20	1	249	21	35
1	260000	21	0	241	24	38
1	260000	22	0	231	27	33
1	260000	23	0	227	27	35
1	260000	24	0	234	26	31
1	260000	25	0	230	21	31
1	260000	26	0	218	14	36
1	260000	27	0	212	22	46
1	260000	28	0	225	18	33
1	260000	29	0	223	16	35
1	260000	30	0	213	24	42
1	260000	31	0	209	19	41
1	260000	32	0	198	24	45
1	260000	33	1	215	12	37
1	260000	34	0	199	25	46
1	260000	35	0	189	20	54
1	260000	36	0	211	16	31
1	260000	37	0	200	24	45
1	260000	38	0	204	16	37
1	260000	39	0	191	20	43
1	260000	40	0	194	21	39
1	260000	41	0	195	13	46
1	260000	42	0	189	20	45
1	260000	43	0	184	15	46
1	260000	44	0	199	14	37
1	260000	45	0	185	11	51
1	260000	46	0	179	15	53
1	260000	47	0	171	19	44
1	260000	48	0	188	11	38
1	260000	49	0	183	17	35
1	260000	50	0	175	16	46
1	270000	1	47	10	0	0
1	270000	2	6	44	1	1
1	270000	3	2	38	1	1
1	270000	4	0	38	5	1
1	270000	5	0	46	2	0
1	270000	6	0	44	4	0
1	270000	7	0	47	5	0
1	270000	8	1	51	1	0
1	270000	9	0	51	2	0
1	270000	10	0	48	6	0
1	270000	11	0	49	3	1
1	270000	12	0	46	4	3
1	270000	13	0	51	3	1
1	270000	14	0	46	6	0
1	270000	15	0	46	5	1
1	270000	16	0	51	5	0
1	270000	17	0	53	0	1
1	270000	18	0	50	3	2
1	270000	19	0	47	6	1
1	270000	20	0	52	2	2
1	270000	21	0	51	3	0
1	270000	22	0	50	2	1
1	270000	23	0	47	4	2
1	270000	24	0	52	3	1
1	270000	25	0	47	7	2
1	270000	26	0	53	1	1
1	270000	27	0	51	4	0
1	270000	28	0	50	4	2
1	270000	29	0	51	3	0
1	270000	30	0	50	3	2
1	270000	31	0	50	2	4
1	270000	32	0	50	4	1
1	270000	33	0	47	5	2
1	270000	34	0	49	6	1
1	270000	35	0	50	5	1
1	270000	36	0	50	4	1
1	270000	37	0	50	2	1
1	270000	38	0	49	5	2
1	270000	39	0	52	1	2
1	270000	40	0	54	2	0
1	270000	41	0	51	2	3
1	270000	42	0	53	1	2
1	270000	43	0	50	2	4
1	270000	44	0	50	2	4
1	270000	45	0	52	1	3
1	270000	46	0	52	3	0
1	270000	47	0	48	3	5
1	270000	48	0	49	3	4
1	270000	49	0	49	3	2
1	270000	50	0	50	2	1
1	280000	1	89	15	0	0
1	280000	2	14	40	0	0
1	280000	3	4	72	0	0
1	280000	4	0	82	0	0
1	280000	5	1	81	2	1
1	280000	6	0	97	0	1
1	280000	7	0	85	5	1
1	280000	8	0	92	3	1
1	280000	9	2	87	4	1
1	280000	10	0	91	3	0
1	280000	11	0	101	1	0
1	280000	12	0	100	3	0
1	280000	13	0	100	3	3
1	280000	14	0	96	3	1
1	280000	15	0	100	2	1
1	280000	16	0	100	4	0
1	280000	17	0	99	3	1
1	280000	18	0	104	1	3
1	280000	19	0	95	4	2
1	280000	20	0	94	5	4
1	280000	21	0	102	5	3
1	280000	22	0	102	1	4
1	280000	23	0	103	4	3
1	280000	24	1	99	4	4
1	280000	25	0	92	8	6
1	280000	26	0	99	4	5
1	280000	27	1	103	1	2
1	280000	28	0	97	5	3
1	280000	29	0	99	3	4
1	280000	30	0	96	7	5
1	280000	31	0	95	3	10
1	280000	32	0	101	5	3
1	280000	33	0	100	3	6
